Artist name,Song name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Track URI,TopList,Year
Anna Kendrick,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,0.887,0.441,0,-8.98,1,0.114,0.0514,0.00667,0.0338,0.715,129.908,126880,spotify:track:2sCl0FFOzZSmYZs90zOpd1,no,2013
Genesis,Abacab - Edit,0.787,0.686,0,-7.496,1,0.0343,0.0723,0.0198,0.0827,0.299,130.63,250133,spotify:track:6OeXSl7QglnIHKgKnDfeo0,no,1999
Maxine Nightingale,Lead Me On,0.669,0.441,1,-13.475,1,0.0321,0.293,0,0.0949,0.56,135.925,175525,spotify:track:1wgPifehc77gWlWb3r6isq,no,2012
Paul Simon,Loves Me Like a Rock,0.662,0.609,7,-10.601,1,0.0647,0.257,0,0.262,0.709,144.807,213467,spotify:track:3hYG2hwn9QaENyh1hv9JMy,no,1973
America,Don't Cross the River,0.572,0.726,2,-10.372,1,0.0347,0.0463,2.8e-05,0.175,0.694,97.447,149867,spotify:track:35CMSp8RLVTSXmuv6czRpE,no,1972
Ace,No Future In Your Eyes,0.661,0.311,7,-17.074,0,0.0285,0.895,0.413,0.113,0.575,112.937,208533,spotify:track:4OWuOBM0huvD4HDhEJiZDP,no,1975
Alex Brown,Love Really Hurts Without You,0.546,0.804,6,-12.887,0,0.0652,0.28,0,0.692,0.795,142.075,184613,spotify:track:4yXU2Ktan8yxQoSkXIgoCO,no,2013
Al Martino,Volare,0.514,0.849,11,-7.092,0,0.0546,0.00477,0.0161,0.123,0.651,119.495,169993,spotify:track:7CDidA7fNmDlGGCUzEW5vw,no,2016
Al Wilson And His Band,I've Got a Feeling,0.526,0.764,0,-3.978,0,0.0324,0.0469,0,0.114,0.943,203.896,203858,spotify:track:2ZqL6WhVIYdbZR1XUbACKh,no,2000
Anne Murray,Things,0.672,0.681,2,-8.91,1,0.036,0.034,4.68e-05,0.134,0.909,87.614,168867,spotify:track:3x98txCasQ6MhjsbFhFM6m,no,1976
Art Garfunkel,Break Away,0.546,0.271,4,-16.459,1,0.041,0.719,3.27e-06,0.108,0.442,102.524,215573,spotify:track:2i4nfMalkKDkp7wIwUImqT,no,1975
Creedence Clearwater Revival,I Heard It Through The Grapevine - Single Version,0.917,0.649,2,-7.972,1,0.0419,0.131,0.00115,0.0536,0.752,117.626,231000,spotify:track:0bl3loogtnE6ssdEGb9GCn,no,2009
Halsey,You should be sad,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,spotify:track:2usxQITOSDqvkYiI0oIwao,no,2020
Jonas Brothers,What A Man Gotta Do,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645,spotify:track:4wNIkl5XGiAACjFBlDWuSd,no,2020
Emma Heesters,Pa Olvidarte,0.718,0.86,11,-7.515,1,0.115,0.658,0,0.187,0.914,89.97,171508,spotify:track:3XAaiiSNPVDvXC2CKAetY3,no,2019
Selena Gomez,Rare,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590,spotify:track:7HMmFQsKsljwTw8bS7lu19,no,2020
Haris,Shivers,0.602,0.674,11,-6.555,1,0.269,0.273,0,0.209,0.545,93.933,217621,spotify:track:51L8DKinurPJhpFj3L3f7C,no,2020
Martin Garrix,Used To Love (with Dean Lewis),0.651,0.693,4,-4.722,1,0.0375,0.458,0,0.335,0.392,118.97,236765,spotify:track:7pWK1kMgHy5lNNiIfuRbkP,no,2019
Bob Dylan,Blowin' in the Wind,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,165427,spotify:track:18GiV1BaXzPVYpp9rmOg0E,no,1963
Jean-Michel Jarre,"Equinoxe, Pt. 5",0.536,0.842,0,-8.201,1,0.0502,0.236,0.935,0.394,0.779,162.356,232093,spotify:track:3ZchdqDVsdeOq6PbHGt3MV,no,1978
Sam The Sham & The Pharaohs,Wooly Bully,0.697,0.616,7,-9.32,1,0.0708,0.0736,0.276,0.286,0.84,138.513,141347,spotify:track:1jHWwuuYazMn9c3f1dzTdw,no,2019
Taylor Swift,We Are Never Ever Getting Back Together,0.631,0.699,7,-5.103,1,0.0954,0.00971,0.000157,0.0522,0.712,86.004,192987,spotify:track:53HDOVjPio9hPhpE935MAu,no,2012
Kelly Clarkson,Mr. Know It All,0.676,0.807,5,-5.131,1,0.029,0.0284,0,0.0701,0.443,95.956,232520,spotify:track:7uRznL3LcuazKpwCTpDltz,no,2011
Sam Smith,To Die For,0.483,0.361,0,-7.889,1,0.0738,0.832,4.66e-06,0.098,0.307,171.649,193795,spotify:track:2ZTYlnhhV1UAReg7wIGolx,no,2020
Kensington,Uncharted,0.594,0.527,10,-6.805,1,0.0308,0.14,0,0.294,0.226,138.956,241480,spotify:track:1OJcaSbK9DBaxHExACplwA,no,2019
Billie Eilish,No Time To Die,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,spotify:track:73SpzrcaHk0RQPFP73vqVR,no,2020
remme,get older,0.661,0.26,4,-8.295,1,0.0314,0.843,0,0.205,0.342,124.758,177981,spotify:track:2uu7LrCxYJ5WvtyzdxLiPC,no,2020
Niall Horan,No Judgement,0.723,0.726,1,-3.835,0,0.0472,0.0564,0.000126,0.057,0.962,100.051,176283,spotify:track:5IUOU5xkzGHsRFOYNu3GSK,no,2020
Twice As Much,True Story (Stereo Version),0.363,0.605,11,-10.781,1,0.0336,0.155,0,0.0664,0.658,118.845,158027,spotify:track:6Q1vXJi8aIUumaS1s4TeHv,no,1968
Boudewijn de Groot,Eva - Picknick Versie,0.387,0.204,8,-16.016,0,0.0385,0.658,0.0121,0.127,0.374,129.718,182307,spotify:track:4iXlI1wa1l3FFJ2g9PSSMT,no,1996
Four Tops,What Is A Man - Single Version,0.507,0.853,11,-5.39,1,0.0439,0.255,0,0.117,0.829,115.221,156333,spotify:track:6sSmMhSwKErj0Xag6T9zkY,no,1997
Boots,In The Beginning,0.237,0.502,0,-8.531,1,0.0304,0.403,0.000884,0.175,0.217,101.463,218360,spotify:track:0ne7ZFRHzFUl0jqgad7fxU,no,2016
Traffic,Paper Sun - 2010 Remaster,0.447,0.845,2,-6.304,1,0.0739,0.443,1.28e-05,0.0754,0.364,132.562,255787,spotify:track:16ZZh4WiksBcFzxwL9NjBA,no,2010
Nancy Sinatra,Some Velvet Morning,0.28,0.48,1,-8.413,0,0.0318,0.5,0,0.168,0.345,125.674,221627,spotify:track:0NWDIJCR2vOYJN8ipD8Ktb,no,1968
The Flirtations,Nothing But A Heartache,0.489,0.936,8,-4.909,1,0.0533,0.000168,0.000263,0.149,0.822,111.845,164240,spotify:track:1b63ryTONnLSP14Oytqp6p,no,1969
Paul Revere & The Raiders,Let Me,0.622,0.831,5,-11.841,0,0.0568,0.00313,2.41e-06,0.15,0.544,142.762,159373,spotify:track:0P3VWX17bIzNPL9DaiRUne,no,1990
Love Affair,A Day Without Love,0.442,0.518,7,-12.543,1,0.0306,0.436,0.000137,0.124,0.752,130.024,194573,spotify:track:1dNKP52PUpygLEYBgVgJCg,no,1968
Dusty Springfield,Goin' Back,0.352,0.35,2,-10.336,1,0.0287,0.601,5.06e-06,0.0903,0.155,100.695,209813,spotify:track:0Je8vQ2fUnA9s5t5fMHb2d,no,2011
The Outsiders,Thinking About Today,0.337,0.885,1,-3.366,1,0.0428,0.00077,0.00333,0.274,0.64,132.67,167200,spotify:track:5vYOuAV9uy8j4XRaMO6j3E,no,2014
Adam Faith,A Message to Martha (Kentucky Bluebird),0.518,0.286,6,-9.879,1,0.0297,0.784,0,0.103,0.59,89.442,190133,spotify:track:76MqkRjoPZBUHJYLRe6ham,no,1989
Andy Kim,Baby I Love You,0.454,0.758,9,-8.106,1,0.0321,0.0313,1.66e-06,0.159,0.732,109.936,170680,spotify:track:0WJ0l3XFznp6HrdB37twmp,no,2012
Andy Williams,Music to Watch Girls By,0.43,0.681,8,-6.766,1,0.0335,0.701,0.000352,0.45,0.638,157.167,154453,spotify:track:4Jeq8YmcaM3fPW2bzPzYpR,no,2009
The Bar-Kays,Soul Finger,0.66,0.631,4,-7.834,1,0.031,0.0423,0.907,0.402,0.852,115.374,139400,spotify:track:2HDZ4PajrDsElwLN5v6O4I,no,2012
Bobbie Gentry,I'll Never Fall In Love Again,0.588,0.513,2,-10.95,1,0.0293,0.195,4.36e-05,0.181,0.54,115.11,174547,spotify:track:1KscQtqVgirK0Jw7UBoyks,no,2005
The Buffoons,Sister Theresa's East River Orphanage,0.569,0.439,4,-9.258,0,0.0336,0.611,0,0.16,0.441,113.175,176640,spotify:track:4BFGipRilOCJdLJJEd8VJj,no,2015
The Byrds,5D (Fifth Dimension),0.186,0.546,2,-9.947,1,0.0373,0.451,0,0.201,0.533,177.526,152453,spotify:track:6QZfj7u76JcewmSARFVUmr,no,2003
The Byrds,My Back Pages,0.559,0.516,4,-11.055,1,0.0339,0.0706,0,0.156,0.728,123.043,186800,spotify:track:330sALx1Sg9kZISueLj6VT,no,1991
The Cascades,Rhythm of the Rain,0.659,0.66,0,-8.337,1,0.0441,0.627,0.000217,0.136,0.672,116.634,146360,spotify:track:7GHf8dQ2wA71wYOuRsQCZP,no,1963
Cilla Black,It's for You,0.355,0.54,0,-7.85,0,0.0542,0.717,0,0.258,0.553,161.843,142627,spotify:track:6951AYpdfxwaGj2sDpGzV1,no,2019
Clarence Carter,Slip Away,0.721,0.574,1,-6.182,1,0.0316,0.4,0.000405,0.0327,0.828,113.815,151400,spotify:track:69hLWO1dn5vR81gl3JSh1H,no,2007
Crazy Elephant,Gimme Gimme Good Lovin',0.846,0.346,2,-13.791,1,0.0541,0.235,0.00381,0.113,0.746,137.642,123867,spotify:track:20uuYKrBuh81J8T9fkm2sC,no,1969
David and Jonathan,Lovers of the World Unite,0.476,0.742,5,-7.568,1,0.0286,0.0253,0,0.0926,0.901,123.131,156907,spotify:track:6FY5h8VVDcXBJtRO2JWj7f,no,2009
The Drifters,Save the Last Dance for Me - 2009 Remaster,0.546,0.571,4,-9.126,1,0.0368,0.578,0,0.394,0.856,142.345,154480,spotify:track:7yp7g1xhhZn4VpPF1Pnvrx,no,2007
The Drifters,On Broadway - 2018 Remaster,0.747,0.628,1,-6.596,1,0.0289,0.334,0,0.122,0.918,108.774,179493,spotify:track:1rDBmONfSiBaJJGqDH2OH5,no,2007
Duane Eddy,Because They're Young - Remastered,0.691,0.732,4,-9.066,1,0.0315,0.215,0.816,0.227,0.961,120.593,121413,spotify:track:659tdAACCnHvNvUQUoExBI,no,2019
The Everly Brothers,Take A Message To Mary,0.773,0.351,4,-10.778,1,0.047,0.278,0,0.147,0.346,118.068,146907,spotify:track:3g1nApdjle7EB7oKL8VJhB,no,2008
The Everly Brothers,Temptation - Single Version; 2006 Remaster,0.327,0.684,2,-6.214,1,0.0374,0.233,1.37e-05,0.677,0.675,138.912,133400,spotify:track:4XU6QgBj4FaTkWn2C3hQ8F,no,2007
Eydie Gormé,Blame It On the Bossa Nova,0.679,0.572,2,-9.512,1,0.0364,0.499,1.56e-05,0.262,0.945,81.486,150333,spotify:track:6uurkvyJb5JVhfPH3oGe9p,no,2013
Fat Mattress,Magic Forest,0.525,0.834,9,-7.653,1,0.0465,0.33,3.16e-05,0.0895,0.887,101.012,184747,spotify:track:0WyqgyavXfhHZhLODUrjNb,no,2009
Frankie Valli & The Four Seasons,Beggin' - 2007 Remaster,0.534,0.5,2,-8.591,0,0.0346,0.278,0,0.0523,0.447,128.909,168707,spotify:track:4LQtQV5HHTdVBCBJYaEuUr,no,2007
Frans Krassenburg,Golden Earrings,0.285,0.7,2,-7.765,0,0.0367,0.133,4.2e-05,0.327,0.417,110.708,119880,spotify:track:6Y2fPMHkSeMT3a7ojGIBE6,no,2016
Hep Stars,Sunny Girl,0.471,0.405,9,-10.719,1,0.031,0.553,0,0.197,0.6,141.67,143333,spotify:track:5Y4LEcVHTi9TGbFwwLiKtv,no,1966
The Hondells,Little Honda,0.373,0.61,2,-10.703,1,0.0463,0.54,0,0.837,0.904,153.239,125067,spotify:track:1cGSH1k0A1WtCzpvdW5zuN,no,1964
The Hunters,Russian Spy and I (Remastered),0.413,0.861,4,-6.85,0,0.0379,0.147,0.000454,0.33,0.867,99.238,158364,spotify:track:3MOfLWOKOnCAry6XUGavgR,no,2019
Johnny Cash,Ring of Fire,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,158427,spotify:track:6YffUZJ2R06kyxyK6onezL,no,1963
J.Vincent Edwards,Thanks,0.5,0.853,2,-5.051,1,0.0314,0.0726,0,0.131,0.72,101.835,153747,spotify:track:2t713BqcFpSZqqZNVORSIr,no,2013
Len Barry,1-2-3,0.65,0.691,5,-7.006,1,0.0409,0.145,0,0.305,0.736,126.564,141840,spotify:track:5t6q0AC5pTGxCnLSg3qu4i,no,2005
Lesley Gore,You Don't Own Me,0.479,0.409,2,-10.059,1,0.0257,0.696,0,0.722,0.675,94.914,150000,spotify:track:5E1pngWasYW2Y6OjV6WMUs,no,1963
The Mamas & The Papas,Words Of Love - Single Version / Stereo,0.433,0.617,10,-6.019,0,0.036,0.171,0,0.256,0.449,115.301,133547,spotify:track:1IhJatDaS8WN33QFu0wSsL,no,2006
The Mamas & The Papas,Got A Feelin',0.573,0.259,10,-17.907,0,0.0279,0.879,0.0146,0.126,0.557,99.823,167600,spotify:track:22bC3zx5uPqTxjQjx8SgdR,no,2012
Merrilee Rush & The Turnabouts,Angel of the Morning,0.491,0.212,8,-10.478,1,0.0281,0.506,0.00134,0.0563,0.302,81.582,192520,spotify:track:27QxL30kLR6RyIjLXCMFdU,no,2004
The Moody Blues,Boulevard De La Madelaine,0.637,0.374,4,-13.153,0,0.0332,0.626,1.34e-06,0.137,0.628,112.955,173187,spotify:track:4Os92xvfzrQCiTWLqO6JJe,no,1960
Otis Redding,I've Been Loving You Too Long,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667,spotify:track:4pdLyulbYLCrPmDzWWeJIZ,no,1965
Sam & Dave,Hold On! I'm A Comin' - LP/Single Version,0.772,0.54,6,-5.944,1,0.0324,0.249,0.0154,0.0649,0.887,107.707,155600,spotify:track:5wnzbplqelpAyBSkA56m3I,no,1991
Sandie Shaw,Girl Don't Come,0.429,0.312,7,-9.376,1,0.0314,0.698,0,0.121,0.649,77.051,133560,spotify:track:5lGo7uNwCREOUz5ccGRa1k,no,2019
The Searchers,Don't Throw Your Love Away,0.635,0.642,6,-7.51,1,0.0412,0.419,0.000524,0.0231,0.899,120.887,136747,spotify:track:70NDXH0qChZHEeFQHWuuyh,no,2004
The Seekers,The Carnival Is Over,0.422,0.398,2,-10.291,1,0.0266,0.348,0,0.177,0.468,75.513,192853,spotify:track:0wIeP8XM4ixInQCusJDe3V,no,2007
The Shoes,Standing And Staring,0.428,0.668,6,-8.032,1,0.0331,0.53,0.00759,0.382,0.787,136.797,184920,spotify:track:5ZM5dZ3KDs1aqtckvyzg7C,no,2015
Ten Years After,Love Like A Man - Single Edit;1998 Remastered Version,0.423,0.716,9,-7.154,1,0.0269,0.0652,0.0439,0.277,0.792,98.915,186800,spotify:track:4T9YA1vQ4WXHiYjtFgI1Us,no,2012
Angel,The Winter Song,0.429,0.543,0,-8.064,1,0.0257,0.042,0,0.207,0.338,105.107,226693,spotify:track:0ojTpYcrzNAl5PlgdeubOk,no,2018
Anita Meyer,The Alternative Way,0.498,0.408,0,-11.937,1,0.0363,0.787,2.52e-05,0.108,0.483,112.301,230284,spotify:track:4Yj3enxzCViIQC4fNl0IoJ,no,1976
Billy Preston,Will It Go Round In Circles - Single Version,0.69,0.762,1,-10.256,1,0.0291,0.134,0.000506,0.179,0.932,97.874,224748,spotify:track:6on4EnguvgRYEkrlEYXAAP,no,2014
Bob Seger,We've Got Tonight - Remastered,0.532,0.424,11,-6.706,1,0.0255,0.357,0.000309,0.138,0.331,130.576,220947,spotify:track:4ZsH4qQEPdHrZTQrseVtZD,no,2011
Chaka Khan,I'm Every Woman,0.617,0.879,0,-7.564,0,0.0455,0.127,5.71e-05,0.339,0.746,114.453,247413,spotify:track:1oFiPGBafH9Woo9AMwgBSl,no,1978
Colin Blunstone,Andorra,0.742,0.627,11,-10.878,0,0.0373,0.162,6.25e-06,0.143,0.926,123.934,195813,spotify:track:1pquZAxTHhOr1ko5L65OaQ,no,1972
Marc Anthony,I Need to Know,0.813,0.949,3,-2.563,0,0.0336,0.486,9.75e-06,0.112,0.792,115.061,227707,spotify:track:7ffwRz8lZyDOE4Vj58Lo72,no,1999
De Poema's,Zij Maakt Het Verschil,0.337,0.552,11,-7.9,0,0.0438,0.332,0,0.119,0.361,172.823,280387,spotify:track:4ptF2Hvq7PdsDKXV0o7x2M,no,2003
Mêlée,Built to Last,0.51,0.867,1,-3.436,1,0.034,0.0778,0,0.07,0.43,127.19,221373,spotify:track:7j1L1FdPJ5NHMkkHnTaHJ2,no,2007
Shaggy,Hey Sexy Lady,0.957,0.554,3,-6.618,0,0.067,0.0052,0.00185,0.249,0.64,101.783,199893,spotify:track:4u8IPU322yG7mNrqv89GGL,no,2002
Kate Ryan,Ella Elle L A,0.56,0.861,4,-4.383,0,0.033,0.00283,4.98e-05,0.229,0.561,124.917,184693,spotify:track:2uWK6uBDfyg78xfiH1iiFP,no,2008
Phil Collins,Look Through My Eyes,0.392,0.694,9,-8.266,1,0.0372,0.0817,1.13e-05,0.114,0.381,158.239,241200,spotify:track:1eibUNmtrbMbcbSaSpFv9S,no,2003
Krezip,Out of My Bed,0.509,0.727,10,-3.512,0,0.0323,0.0253,0,0.157,0.796,85.049,208013,spotify:track:0uTXaoMwkNYgVRoOX9Q1XB,no,2005
Leaf,Wonder Woman,0.68,0.784,9,-5.385,1,0.0282,0.232,1.4e-05,0.0538,0.707,90.962,218320,spotify:track:0AbDTI17lL1WnWpHKmdQrc,no,2007
Shakira,Underneath Your Clothes,0.616,0.597,8,-5.328,1,0.0415,0.686,0,0.104,0.362,165.508,224067,spotify:track:15f8Cv8RXUlOOCIf2oaceN,no,2001
Jennifer Lopez,Ain't It Funny,0.707,0.869,5,-4.525,0,0.0481,0.104,0.000121,0.0813,0.621,99.825,246160,spotify:track:2glSi4PRdGUzLaz5QpiNJV,no,2001
Miley Cyrus,The Climb,0.336,0.602,4,-6.354,1,0.0325,0.0635,0,0.141,0.299,161.01,234520,spotify:track:5x5JM1BSB6vollcIzDocqT,no,2009
James Morrison,Broken Strings,0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,250453,spotify:track:6jBUP2KCe821yqf1hiBqPR,no,2008
Jon Sine,About You,0.667,0.718,7,-6.983,1,0.0536,0.00455,0.000708,0.13,0.227,103.992,208207,spotify:track:5QWAWNVsEQTMWrqL1gOik8,no,2020
The Chainsmokers,Family,0.584,0.607,11,-6.605,1,0.0356,0.426,0,0.101,0.374,117.817,194827,spotify:track:3TKpJrY9q49Mj1JOsM9zGL,no,2019
Robin Schulz,In Your Eyes (feat. Alida),0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-06,0.0768,0.461,120.018,208222,spotify:track:61ZM92T2zaXIVsqncThQzC,no,2020
Bruce Springsteen,Human Touch - Single Edit,0.679,0.62,0,-10.009,1,0.0269,0.0057,1.49e-06,0.079,0.524,115.158,310133,spotify:track:2JcQfQzQRdnXwQ5tqbbdy7,no,2015
Amii Stewart,Knock On Wood,0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,250520,spotify:track:6120uJUyg6QDzaAJUosTx5,no,2012
Michael,Michael,0.52,0.0979,0,-21.351,1,0.0301,0.839,6.18e-06,0.183,0.648,107.527,166160,spotify:track:624RgBQtIm3147GMl9FNCl,no,2007
Alicia Keys,Underdog,0.656,0.722,0,-4.726,0,0.0478,0.556,0,0.134,0.301,90.097,208208,spotify:track:3FGiFUJRRp5RGikVrs6kig,no,2020
Selena Gomez,Feel Me,0.71,0.808,2,-6.703,0,0.0433,0.44,0.000773,0.0734,0.392,99.989,226003,spotify:track:6XXYdF6pJR1K3wKvuxmu7n,no,2020
Davina Michelle,Beat Me - Official Song F1 Dutch Grand Prix,0.492,0.708,4,-6.151,0,0.0593,0.124,0,0.206,0.259,80.67,192378,spotify:track:14gRdLQLwq1qn9chxmAEBY,no,2020
Nea,Dedicated,0.716,0.481,11,-8.246,0,0.0744,0.579,1.12e-06,0.356,0.411,85.978,182605,spotify:track:49qTk1mtH5egKmtxQwwdkG,no,2020
Gracie Abrams,21,0.756,0.673,2,-6.336,1,0.0899,0.516,0,0.109,0.402,125.055,185173,spotify:track:2D2lazsae9o1UoVPUAdxyT,no,2020
LOVA,Jealous Of My Friends,0.67,0.465,2,-7.278,1,0.22,0.192,0,0.172,0.527,129.99,147923,spotify:track:3T3SXafTJ8buLQ5H7JVWkw,no,2020
Charlotte Lawrence,Joke's On You,0.476,0.652,2,-4.546,0,0.104,0.23,0,0.136,0.47,190.118,184659,spotify:track:2D0FX6WiP1GKGL3yCdXxs7,no,2020
Rachèl Louise,I Get High,0.7,0.49,0,-9.429,1,0.043,0.284,3.62e-05,0.166,0.367,124.98,190218,spotify:track:3I1FRkE24XxP4OgrCm3jFQ,no,2020
Rachèl Louise,Far Away - Rui Remix,0.665,0.818,9,-4.997,0,0.0346,0.308,1.32e-05,0.115,0.277,107.001,214343,spotify:track:51uEXehhcxloUxvRLj0KRW,no,2017
VanVelzen,Only Flames (Flying High),0.595,0.726,9,-5.721,0,0.0297,0.00491,1.77e-06,0.127,0.385,117.961,193798,spotify:track:68mwmxyQlKMo1GGLqzQrfv,no,2020
Madism,Like Home,0.725,0.485,2,-9.618,1,0.0349,0.582,4.78e-05,0.168,0.365,104.97,168034,spotify:track:1GglsnRGQi7ge2AE1Z2O8n,no,2019
Louis Tomlinson,Don't Let It Break Your Heart - Single Edit,0.362,0.708,10,-4.046,1,0.0672,0.0226,0,0.0873,0.513,166.31,196160,spotify:track:00Z0GIRi0l7WqQnQJCo5S2,no,2019
5 Seconds of Summer,Old Me,0.721,0.621,0,-3.639,1,0.0483,0.304,0,0.266,0.473,127.976,184667,spotify:track:5RUUkFNqH3GRKHg1xjprOb,no,2020
Michael Jackson,Wanna Be Startin' Somethin' - Single Version,0.844,0.934,6,-4.908,0,0.0465,0.0228,0.291,0.0782,0.85,122.256,257427,spotify:track:4HOe7n6X1fSnnaGDTqm16L,no,2005
Freya Ridings,Castles,0.672,0.752,4,-4.866,1,0.0843,0.0046,0.00047,0.056,0.429,116.945,211838,spotify:track:5o8lxcSYAj8uXTiIHoyyA9,no,2019
Jeangu Macrooy,Grow,0.386,0.231,0,-10.982,1,0.0362,0.514,0,0.224,0.114,142.079,179975,spotify:track:2VkQOOtMhEkd2KF2AAGVKD,no,2020
Wulf,Mind Made Up,0.755,0.428,3,-8.457,1,0.247,0.48,0,0.192,0.522,95.908,152480,spotify:track:2heI1UnBS4WKtYEH3bzN2D,no,2019
Wilson Pickett,In the Midnight Hour,0.75,0.444,4,-8.63,1,0.0403,0.12,3.69e-06,0.118,0.849,111.919,157160,spotify:track:4NRQwaks9r58tTDvr4iEyv,no,1965
White Plains,My Baby Loves Lovin',0.685,0.743,10,-12.346,1,0.0546,0.614,0,0.0815,0.714,132.083,157493,spotify:track:58uiNKZ1w4B89gHRfRLeJJ,no,2013
Wax,Right Between the Eyes,0.614,0.694,6,-11.083,0,0.0275,0.102,0.00942,0.141,0.898,93.265,248133,spotify:track:5vm0CC2xkzqr3sPsmDGZOX,no,1996
Roel van Velzen,Call It Luck,0.634,0.561,11,-6.558,1,0.0284,0.102,1.67e-06,0.0749,0.263,102.066,197532,spotify:track:7yTfxJLtcHqcHlQev1pdbL,no,2015
Uriah Heep,Lady In Black,0.547,0.698,7,-7.686,1,0.0384,0.218,0.000132,0.211,0.574,87.467,330600,spotify:track:2U2ByqoO82fnayaPzO4x2d,no,2009
Twarres,She Couldn't Laugh,0.636,0.464,7,-9.002,1,0.031,0.482,5.16e-06,0.0956,0.349,115.976,286440,spotify:track:6WWs0E3jqFiOqzRb93q2vY,no,2001
Traffic,Dear Mr. Fantasy,0.24,0.615,2,-14.117,1,0.0677,0.171,0.0125,0.0801,0.768,166.657,334000,spotify:track:5CGpPUcUahMuLzkNK9ZgPP,no,1967
Timi Yuro,I Apologize,0.277,0.31,7,-10.643,1,0.0286,0.474,5.6e-05,0.107,0.328,170.483,175400,spotify:track:6oYXOWb4Cf3frnvOREtISE,no,1992
Tim Hardin,Reason To Believe,0.649,0.238,0,-16.858,1,0.0371,0.425,0,0.126,0.711,82.17,119667,spotify:track:0xGgv9u5VuAmFUUmWg3vbl,no,1966
Aaron Neville,Hercules,0.657,0.492,8,-11.677,0,0.0404,0.778,0.000223,0.113,0.966,166.646,249227,spotify:track:0INkcALLD8NAM6tbn4qbMj,no,2009
Niall Horan,Put A Little Love On Me,0.584,0.465,10,-4.88,1,0.0262,0.678,0,0.106,0.299,95.969,224586,spotify:track:1hCTxutVVYvggAQcUUUZAT,no,2019
Darlyn,I Think We’re Alone Now,0.514,0.083,0,-13.451,1,0.0454,0.894,0,0.115,0.28,119.589,169842,spotify:track:20q0EIFZXtL9CoA7uSlKDS,no,2019
Anson Seabra,Welcome to Wonderland,0.703,0.179,4,-10.906,1,0.0366,0.949,0,0.102,0.346,97.427,199131,spotify:track:3JfHYZKy5JmE5Fv4gDTCiz,no,2018
Griff,Good Stuff,0.641,0.376,7,-7.478,1,0.117,0.913,0,0.107,0.165,143.958,193266,spotify:track:1tUdd0dSQ5ij2XiqlWhlHX,no,2020
GRACEY,Different Things,0.569,0.457,7,-7.708,1,0.441,0.617,0,0.356,0.306,146.846,207958,spotify:track:7hwdaCeGVkqDS5eHaSh00d,no,2019
GRACEY,If You Loved Me,0.66,0.42,11,-7.706,0,0.0399,0.539,2.75e-06,0.102,0.15,99.045,178806,spotify:track:3ExAXzgV1cbwQHLcxGwLx4,no,2019
Rhys Lewis,No Right To Love You - Acoustic,0.531,0.269,1,-10.6,1,0.0406,0.866,0,0.116,0.52,84.186,229557,spotify:track:5UqivtkoiPTXrJu6GIt1mh,no,2018
Anson Seabra,Robin Hood,0.731,0.153,4,-14.409,1,0.0562,0.952,0,0.134,0.324,78.072,221538,spotify:track:5dyihZecYMcEPq09Bk2OL2,no,2018
Procol Harum,A Whiter Shade of Pale - Original Single Version,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,248947,spotify:track:78ZqE2tjAxbqEGGlvGnQfT,no,2019
Love,Alone Again Or,0.298,0.44,11,-10.358,0,0.0324,0.515,0.000538,0.105,0.202,83.154,193613,spotify:track:3922uziLKNs6WvAtGzJXry,no,2018
The Happenings,I Got Rhythm,0.501,0.358,0,-12.983,1,0.0339,0.712,0,0.171,0.542,132.308,178640,spotify:track:7IfMULKy2k5UyBKJdIO59J,no,2018
Connie Stevens,Sixteen Reasons,0.39,0.346,10,-11.324,1,0.0327,0.724,0,0.452,0.493,110.148,117280,spotify:track:1TIGgkz532YnI90GiN7ceS,no,2018
Frankie Valli & The Four Seasons,Walk Like a Man,0.681,0.64,3,-10.364,1,0.0346,0.605,0,0.0641,0.966,117.884,137933,spotify:track:651qyNAL1V3zXkzJVmXDbO,no,2018
Don Covay,"Mercy, Mercy",0.896,0.374,9,-16.832,1,0.0746,0.23,0.000168,0.152,0.834,118.203,144267,spotify:track:3bbiBZJOL6TAxuyRApSx4M,no,2018
